"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FOFSTP_1T3","Out-of-school children, adolescents and youth of primary and secondary school age, percentage female (%)","MYS","Malaysia","2017","2017",42.8987,,
"FOFSTP_1T3","Out-of-school children, adolescents and youth of primary and secondary school age, percentage female (%)","PHL","Philippines","2014","2014",33.2469,,
"FOFSTP_1T3","Out-of-school children, adolescents and youth of primary and secondary school age, percentage female (%)","PHL","Philippines","2015","2015",36.8622,,
"FOFSTP_1T3","Out-of-school children, adolescents and youth of primary and secondary school age, percentage female (%)","SGP","Singapore","2016","2016",62.65971,"+","National Estimation"
"FOFSTP_1T3","Out-of-school children, adolescents and youth of primary and secondary school age, percentage female (%)","MMR","Myanmar","2017","2017",49.43766,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","MMR","Myanmar","2014","2014",3126134,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","MMR","Myanmar","2017","2017",2060116,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","MYS","Malaysia","2012","2012",325745,"‡","UIS Estimation"
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","MYS","Malaysia","2013","2013",354497,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","MYS","Malaysia","2014","2014",380589,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","MYS","Malaysia","2015","2015",355910,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","MYS","Malaysia","2016","2016",363418,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","MYS","Malaysia","2017","2017",354556,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","PHL","Philippines","2014","2014",1172783,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","PHL","Philippines","2015","2015",1280230,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","MMR","Myanmar","2017","2017",1041643,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","BRN","Brunei Darussalam","2012","2012",1838,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","BRN","Brunei Darussalam","2013","2013",1884,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","BRN","Brunei Darussalam","2014","2014",3144,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","BRN","Brunei Darussalam","2015","2015",3961,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","BRN","Brunei Darussalam","2016","2016",3707,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","BRN","Brunei Darussalam","2017","2017",3523,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","LAO","Lao People's Democratic Republic","2012","2012",196448,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","LAO","Lao People's Democratic Republic","2013","2013",181189,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","LAO","Lao People's Democratic Republic","2014","2014",158326,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","LAO","Lao People's Democratic Republic","2015","2015",153924,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","LAO","Lao People's Democratic Republic","2016","2016",155801,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","LAO","Lao People's Democratic Republic","2017","2017",161756,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","IDN","Indonesia","2012","2012",3188813,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","IDN","Indonesia","2013","2013",3617893,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","IDN","Indonesia","2014","2014",3982337,"‡","UIS Estimation"
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","SGP","Singapore","2016","2016",192,"+","National Estimation"
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","BRN","Brunei Darussalam","2012","2012",3947,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","BRN","Brunei Darussalam","2013","2013",4585,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","BRN","Brunei Darussalam","2014","2014",6949,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","BRN","Brunei Darussalam","2015","2015",8601,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","BRN","Brunei Darussalam","2016","2016",8230,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","BRN","Brunei Darussalam","2017","2017",7827,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","MMR","Myanmar","2017","2017",1018473,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","PHL","Philippines","2014","2014",389914,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","PHL","Philippines","2015","2015",471921,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","IDN","Indonesia","2012","2012",7004755,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","IDN","Indonesia","2013","2013",7282488,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","IDN","Indonesia","2014","2014",7889654,"‡","UIS Estimation"
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2012","2012",432084,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2013","2013",393598,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2014","2014",343037,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2015","2015",328016,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2016","2016",328285,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2017","2017",337059,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","LAO","Lao People's Democratic Republic","2012","2012",235636,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","LAO","Lao People's Democratic Republic","2013","2013",212409,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","LAO","Lao People's Democratic Republic","2014","2014",184711,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","LAO","Lao People's Democratic Republic","2015","2015",174092,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","LAO","Lao People's Democratic Republic","2016","2016",172484,,
"OFST_1T3_F_CP","Out-of-school children, adolescents and youth of primary and secondary school age, female (number)","LAO","Lao People's Democratic Republic","2017","2017",175303,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","BRN","Brunei Darussalam","2012","2012",2109,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","BRN","Brunei Darussalam","2013","2013",2702,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","BRN","Brunei Darussalam","2014","2014",3805,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","BRN","Brunei Darussalam","2015","2015",4640,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","BRN","Brunei Darussalam","2016","2016",4523,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","BRN","Brunei Darussalam","2017","2017",4304,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","MYS","Malaysia","2012","2012",455172,"‡","UIS Estimation"
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","MYS","Malaysia","2013","2013",473159,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","MYS","Malaysia","2014","2014",488877,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","MYS","Malaysia","2015","2015",475312,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","MYS","Malaysia","2016","2016",489405,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","MYS","Malaysia","2017","2017",471940,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","IDN","Indonesia","2012","2012",3815942,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","IDN","Indonesia","2013","2013",3664595,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","IDN","Indonesia","2014","2014",3907317,"‡","UIS Estimation"
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","MYS","Malaysia","2012","2012",780917,"‡","UIS Estimation"
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","MYS","Malaysia","2013","2013",827656,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","MYS","Malaysia","2014","2014",869466,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","MYS","Malaysia","2015","2015",831222,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","MYS","Malaysia","2016","2016",852823,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","MYS","Malaysia","2017","2017",826496,,
"OFST_1T3_CP","Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)","SGP","Singapore","2016","2016",306,"+","National Estimation"
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","SGP","Singapore","2016","2016",114,"+","National Estimation"
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","PHL","Philippines","2014","2014",782869,,
"OFST_1T3_M_CP","Out-of-school children, adolescents and youth of primary and secondary school age, male (number)","PHL","Philippines","2015","2015",808309,,
