"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BRN","Brunei Darussalam","2016","2016",1285,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","BRN","Brunei Darussalam","2017","2017",1355,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","IDN","Indonesia","2012","2012",453377,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","IDN","Indonesia","2013","2013",874733,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","IDN","Indonesia","2014","2014",1185896,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","IDN","Indonesia","2016","2016",1503673,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","IDN","Indonesia","2017","2017",1371539,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2012","2012",7942,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2015","2015",5350,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2016","2016",17504,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","MYS","Malaysia","2017","2017",17975,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KHM","Cambodia","2012","2012",43810,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KHM","Cambodia","2014","2014",53922,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KHM","Cambodia","2015","2015",31271,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KHM","Cambodia","2016","2016",67868,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","KHM","Cambodia","2017","2017",92309,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","LAO","Lao People's Democratic Republic","2012","2012",22700,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","LAO","Lao People's Democratic Republic","2013","2013",14965,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","LAO","Lao People's Democratic Republic","2014","2014",12982,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","LAO","Lao People's Democratic Republic","2015","2015",18024,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","LAO","Lao People's Democratic Republic","2016","2016",22098,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","LAO","Lao People's Democratic Republic","2017","2017",26570,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","BRN","Brunei Darussalam","2012","2012",626,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","BRN","Brunei Darussalam","2013","2013",589,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","BRN","Brunei Darussalam","2014","2014",676,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","BRN","Brunei Darussalam","2015","2015",554,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","BRN","Brunei Darussalam","2016","2016",628,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","BRN","Brunei Darussalam","2017","2017",660,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","VNM","Viet Nam","2012","2012",119541,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","VNM","Viet Nam","2013","2013",127071,"‡","UIS Estimation"
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","PHL","Philippines","2014","2014",129034,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","PHL","Philippines","2015","2015",189738,,
"OFST_1_F_CP","Out-of-school children of primary school age, female (number)","PHL","Philippines","2016","2016",255761,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","IDN","Indonesia","2013","2013",,"n","Magnitude nil or negligible"
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","IDN","Indonesia","2014","2014",,"n","Magnitude nil or negligible"
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","IDN","Indonesia","2016","2016",,"n","Magnitude nil or negligible"
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","IDN","Indonesia","2017","2017",,"n","Magnitude nil or negligible"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MYS","Malaysia","2012","2012",21983,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MYS","Malaysia","2013","2013",2764,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MYS","Malaysia","2014","2014",11326,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MYS","Malaysia","2015","2015",13950,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MYS","Malaysia","2016","2016",32563,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","MYS","Malaysia","2017","2017",41794,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","IDN","Indonesia","2012","2012",1127807,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","IDN","Indonesia","2013","2013",1957061,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","IDN","Indonesia","2014","2014",2278461,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","IDN","Indonesia","2016","2016",2359548,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","IDN","Indonesia","2017","2017",2061360,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KHM","Cambodia","2012","2012",46721,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KHM","Cambodia","2014","2014",89849,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KHM","Cambodia","2015","2015",87658,"‡","UIS Estimation"
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KHM","Cambodia","2016","2016",137924,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","KHM","Cambodia","2017","2017",184824,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2012","2012",38302,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2013","2013",23539,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2014","2014",20572,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2015","2015",32541,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2016","2016",39567,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","LAO","Lao People's Democratic Republic","2017","2017",50332,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","LAO","Lao People's Democratic Republic","2012","2012",69,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","LAO","Lao People's Democratic Republic","2013","2013",33,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","LAO","Lao People's Democratic Republic","2014","2014",41,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","LAO","Lao People's Democratic Republic","2015","2015",,"n","Magnitude nil or negligible"
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","LAO","Lao People's Democratic Republic","2016","2016",18,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","LAO","Lao People's Democratic Republic","2017","2017",27,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PHL","Philippines","2014","2014",272596,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PHL","Philippines","2015","2015",293502,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","PHL","Philippines","2016","2016",330523,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","KHM","Cambodia","2012","2012",2911,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","KHM","Cambodia","2014","2014",35927,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","KHM","Cambodia","2015","2015",56387,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","KHM","Cambodia","2016","2016",70056,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","KHM","Cambodia","2017","2017",92515,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","LAO","Lao People's Democratic Republic","2012","2012",15602,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","LAO","Lao People's Democratic Republic","2013","2013",8574,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","LAO","Lao People's Democratic Republic","2014","2014",7590,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","LAO","Lao People's Democratic Republic","2015","2015",14517,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","LAO","Lao People's Democratic Republic","2016","2016",17469,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","LAO","Lao People's Democratic Republic","2017","2017",23762,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","MYS","Malaysia","2012","2012",14041,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","MYS","Malaysia","2015","2015",8600,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","MYS","Malaysia","2016","2016",15059,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","MYS","Malaysia","2017","2017",23819,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","IDN","Indonesia","2012","2012",674430,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","IDN","Indonesia","2013","2013",1082328,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","IDN","Indonesia","2014","2014",1092565,"‡","UIS Estimation"
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","IDN","Indonesia","2016","2016",855875,,
"OFST_1_M_CP","Out-of-school children of primary school age, male (number)","IDN","Indonesia","2017","2017",689821,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","IDN","Indonesia","2013","2013",,"n","Magnitude nil or negligible"
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","IDN","Indonesia","2014","2014",,"n","Magnitude nil or negligible"
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","IDN","Indonesia","2016","2016",,"n","Magnitude nil or negligible"
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","IDN","Indonesia","2017","2017",,"n","Magnitude nil or negligible"
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","BRN","Brunei Darussalam","2012","2012",582,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","BRN","Brunei Darussalam","2013","2013",442,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","BRN","Brunei Darussalam","2014","2014",595,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","BRN","Brunei Darussalam","2015","2015",531,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","BRN","Brunei Darussalam","2016","2016",569,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","BRN","Brunei Darussalam","2017","2017",656,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","BRN","Brunei Darussalam","2012","2012",1207,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","BRN","Brunei Darussalam","2013","2013",931,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","BRN","Brunei Darussalam","2014","2014",1271,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","BRN","Brunei Darussalam","2015","2015",1084,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","BRN","Brunei Darussalam","2016","2016",1197,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","BRN","Brunei Darussalam","2017","2017",1316,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","BRN","Brunei Darussalam","2012","2012",626,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","BRN","Brunei Darussalam","2013","2013",489,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","BRN","Brunei Darussalam","2014","2014",676,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","BRN","Brunei Darussalam","2015","2015",554,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","BRN","Brunei Darussalam","2016","2016",628,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","BRN","Brunei Darussalam","2017","2017",660,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","LAO","Lao People's Democratic Republic","2012","2012",148,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","LAO","Lao People's Democratic Republic","2013","2013",79,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","LAO","Lao People's Democratic Republic","2014","2014",95,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","LAO","Lao People's Democratic Republic","2015","2015",,"n","Magnitude nil or negligible"
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","LAO","Lao People's Democratic Republic","2016","2016",46,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","LAO","Lao People's Democratic Republic","2017","2017",60,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","IDN","Indonesia","2013","2013",,"n","Magnitude nil or negligible"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","IDN","Indonesia","2014","2014",,"n","Magnitude nil or negligible"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","IDN","Indonesia","2016","2016",,"n","Magnitude nil or negligible"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","IDN","Indonesia","2017","2017",,"n","Magnitude nil or negligible"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","LAO","Lao People's Democratic Republic","2012","2012",79,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","LAO","Lao People's Democratic Republic","2013","2013",46,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","LAO","Lao People's Democratic Republic","2014","2014",54,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","LAO","Lao People's Democratic Republic","2015","2015",,"n","Magnitude nil or negligible"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","LAO","Lao People's Democratic Republic","2016","2016",28,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","LAO","Lao People's Democratic Republic","2017","2017",33,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","MYS","Malaysia","2012","2012",,"n","Magnitude nil or negligible"
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","MYS","Malaysia","2013","2013",,"n","Magnitude nil or negligible"
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","MYS","Malaysia","2014","2014",,"n","Magnitude nil or negligible"
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","MYS","Malaysia","2015","2015",,"n","Magnitude nil or negligible"
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","PHL","Philippines","2015","2015",205249,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","PHL","Philippines","2016","2016",238070,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","PHL","Philippines","2015","2015",118832,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","PHL","Philippines","2016","2016",138563,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","PHL","Philippines","2015","2015",86417,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","PHL","Philippines","2016","2016",99507,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","THA","Thailand","2014","2014",107967,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","THA","Thailand","2015","2015",153031,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","THA","Thailand","2017","2017",249398,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","MYS","Malaysia","2012","2012",,"n","Magnitude nil or negligible"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","MYS","Malaysia","2013","2013",,"n","Magnitude nil or negligible"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","MYS","Malaysia","2014","2014",,"n","Magnitude nil or negligible"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","MYS","Malaysia","2015","2015",,"n","Magnitude nil or negligible"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","KHM","Cambodia","2012","2012",2911,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","THA","Thailand","2014","2014",207613,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","THA","Thailand","2015","2015",253491,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","THA","Thailand","2017","2017",478334,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","MYS","Malaysia","2012","2012",,"n","Magnitude nil or negligible"
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","MYS","Malaysia","2013","2013",,"n","Magnitude nil or negligible"
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","MYS","Malaysia","2014","2014",,"n","Magnitude nil or negligible"
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","MYS","Malaysia","2015","2015",,"n","Magnitude nil or negligible"
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","VNM","Viet Nam","2012","2012",119541,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","VNM","Viet Nam","2014","2014",24672,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","VNM","Viet Nam","2015","2015",33384,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","VNM","Viet Nam","2017","2017",42491,,
"OFSPPT_1_CP","Out-of-school children of primary school age in pre-primary education, both sexes (number)","KHM","Cambodia","2012","2012",5750,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","THA","Thailand","2014","2014",99646,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","THA","Thailand","2015","2015",100460,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","THA","Thailand","2017","2017",228936,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","KHM","Cambodia","2012","2012",2839,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","BRN","Brunei Darussalam","2012","2012",48.19005,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","BRN","Brunei Darussalam","2013","2013",47.44597,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","BRN","Brunei Darussalam","2014","2014",46.81621,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","BRN","Brunei Darussalam","2015","2015",48.93071,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","BRN","Brunei Darussalam","2016","2016",47.51166,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","BRN","Brunei Darussalam","2017","2017",49.85549,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","LAO","Lao People's Democratic Republic","2012","2012",46.62162,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","LAO","Lao People's Democratic Republic","2013","2013",41.77215,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","LAO","Lao People's Democratic Republic","2014","2014",43.15789,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","LAO","Lao People's Democratic Republic","2015","2015",,"a","Category not applicable"
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","LAO","Lao People's Democratic Republic","2016","2016",39.13043,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","LAO","Lao People's Democratic Republic","2017","2017",45,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","MYS","Malaysia","2012","2012",,"a","Category not applicable"
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","MYS","Malaysia","2013","2013",,"a","Category not applicable"
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","MYS","Malaysia","2014","2014",,"a","Category not applicable"
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","MYS","Malaysia","2015","2015",,"a","Category not applicable"
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","PHL","Philippines","2015","2015",42.10349,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","PHL","Philippines","2016","2016",41.79737,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","THA","Thailand","2014","2014",47.99603,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","THA","Thailand","2015","2015",39.6306,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","THA","Thailand","2017","2017",47.86112,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","KHM","Cambodia","2012","2012",49.37352,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","VNM","Viet Nam","2014","2014",40.46806,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","VNM","Viet Nam","2015","2015",46.494,,
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","VNM","Viet Nam","2017","2017",47.40864,,
